Customer_ID,Age,Gender,Income,Spending_Score,Num_Purchases,Avg_Transaction_Amount,Total_Spending,Recency,Tenure_Months,Primary_Category,Secondary_Category,Channel_Preference,Discount_Sensitivity
CUST_000017,24,Female,34580.79666932545,45.311882427491255,18,36.34616460516523,654.230962892974,88.21338064274356,19.769263724638364,Toys,Food & Grocery,Offline,5.1464120475117525
CUST_000018,44,Female,19609.56633738119,99.0,12,135.47012835067187,1625.6415402080625,18.486205322200643,1.5226020112962582,Electronics,Toys,Online,38.12346279319185
CUST_000019,26,Female,43631.00918872537,39.10946053118364,19,29.724429718841076,564.7641646579805,65.3964237270819,42.898514541556644,Toys,Toys,Offline,51.241881573793336
CUST_000020,18,Male,41768.84171975622,87.85361186930687,22,443.8626827430908,9764.979020347997,45.721213127685935,11.608315926507684,Sports,Toys,Online,54.81852334949027
CUST_000021,61,Female,45366.14268358783,51.37589547576362,12,157.2944342920405,1887.5332115044862,97.84757505479621,4.44023666130326,Beauty,Books,Both,54.49605002232395
CUST_000022,36,Male,41750.28466519252,1.0,13,54.60711017568629,709.8924322839217,23.278365849592053,17.975735831790974,Beauty,Clothing,Both,38.5056757692043
CUST_000023,41,Female,52308.8848250843,66.01213909172407,17,121.59351224483714,2067.0897081622315,313.92080044642,15.244772276303312,Food & Grocery,Clothing,Online,56.96067596555517
CUST_000024,18,Female,33201.02361025511,81.65636740445778,12,40.106934433537354,481.2832132024482,21.039263925563887,39.05055504245759,Electronics,Books,Offline,48.88475976340256
CUST_000025,31,Female,40170.675919449,48.77510078398639,11,25.9520627876769,285.4726906644459,51.98530444494874,15.636738432123561,Books,Toys,Both,52.12403145975785
CUST_000026,41,Female,29766.23147167843,80.82627511213533,13,181.5306828671591,2359.898877273068,60.01588669772274,26.18980071948759,Beauty,Beauty,Online,53.15114402871833
CUST_000027,22,Female,27112.5064271245,8.304312139572822,15,41.071599625927604,616.0739943889141,46.35329064577095,10.484418468935285,Beauty,Beauty,Offline,38.54984851358172
CUST_000028,45,Female,70907.02674101134,15.360893402515764,11,77.88149864900404,856.6964851390445,117.47186791155887,2.784934292707435,Home & Garden,Food & Grocery,Both,41.984348543639015
CUST_000029,30,Male,15000.0,55.121607702142185,25,106.10622246771948,2652.655561692987,7.193167905607864,1.0654202625474993,Food & Grocery,Beauty,Both,88.2196073272103
CUST_000030,35,Female,56296.06929652004,61.92786819543829,9,77.79396816725658,700.1457135053092,54.56888923561301,9.27665214029074,Sports,Toys,Online,65.3435038370685
CUST_000031,30,Female,26628.292631520453,83.91447171480696,14,39.550228595293376,553.7032003341072,42.35358068466638,26.503899755695663,Toys,Books,Offline,45.107019284809084
CUST_000032,67,Male,24958.779203684713,65.97311166871401,15,94.49653735709637,1417.4480603564457,32.39594095266775,1.0,Toys,Home & Garden,Both,52.1443746171443
CUST_000033,39,Female,41389.75817093645,20.159272765873926,22,101.3337971388056,2229.343537053723,25.49917175766023,6.872333467128798,Sports,Clothing,Online,43.41696138384226
CUST_000034,24,Male,17243.58025092746,55.32614055185965,17,180.73777420000172,3072.5421614000293,9.954969341357614,3.9421368649118,Clothing,Sports,Online,53.392198760606526
CUST_000035,52,Female,24148.76367109749,65.01818613220372,7,636.4537431815243,4455.17620227067,62.98468981578316,14.896086293705363,Books,Sports,Online,53.54879646615967
CUST_000036,21,Female,23752.193824234255,3.1441500325717726,19,18.521724608074912,351.91276755342335,7.5141238904889125,32.91596821071053,Books,Home & Garden,Both,37.421737231233
CUST_000037,43,Male,32509.930350959527,48.90916325654962,16,47.52154010507319,760.3446416811711,106.06837632012152,19.30860335816203,Books,Books,Offline,57.33008321066342
CUST_000038,18,Female,24292.699593005684,41.610436401544376,18,107.59278552317711,1936.670139417188,35.62263934922672,22.491171970050413,Electronics,Sports,Offline,53.847818086156394
CUST_000039,20,Male,80866.85718840655,33.632673156356375,13,202.07021370609144,2626.9127781791885,55.7958041815317,60.0,Sports,Clothing,Online,39.022651500360766
CUST_000040,42,Female,89188.57775091824,62.46942629381681,19,118.75573793265193,2256.3590207203865,4.859952697505238,14.667096495570838,Books,Sports,Online,66.37211825992472
CUST_000041,51,Male,15000.0,21.2579618360519,13,221.05115013889747,2873.664951805667,5.8827682200873355,40.3764219768144,Home & Garden,Electronics,Both,37.391563476264736
CUST_000042,42,Male,47674.9486022895,60.42198780009124,16,27.55390583876672,440.8624934202675,16.14341938288973,10.112787035960178,Home & Garden,Sports,Offline,30.558122022962063
CUST_000043,38,Male,55788.9845586703,63.987278230222365,12,69.81632154019181,837.7958584823017,90.77730670592857,23.245385364386898,Beauty,Electronics,Online,66.13467944135697
CUST_000044,35,Male,47643.07658221996,77.09408275652434,14,289.8265773176631,4057.5720824472837,39.91236601345396,35.09391387818452,Books,Books,Both,31.044997300646717
CUST_000045,18,Female,26132.714915799566,21.91451843018488,13,45.23179523860034,588.0133381018045,22.338573678687474,42.12218809160998,Home & Garden,Sports,Offline,60.83397014519575
CUST_000046,29,Female,32143.07207609492,12.369144541136315,13,10.0,130.0,113.61294866094636,6.0248342248006495,Toys,Clothing,Online,85.9095666400016
CUST_000047,33,Male,24980.796598212222,56.9725901834753,15,46.8327581754446,702.491372631669,12.784944866559755,7.064893617734201,Home & Garden,Sports,Online,71.68643028845523
CUST_000048,55,Male,29432.88849591274,42.84321915330746,12,127.72218234394033,1532.666188127284,18.024414583678713,11.355507817242549,Electronics,Sports,Online,39.64494648311792
CUST_000049,45,Male,19831.314061682566,99.0,8,85.05989795159405,680.4791836127524,89.96281401870127,6.909932666620031,Toys,Sports,Offline,37.0637878001226
CUST_000050,18,Female,34289.88148456106,61.4624619060733,14,32.2043293832972,450.8606113661608,1.6450527202547836,18.63594225313993,Toys,Clothing,Both,68.92090709079031
CUST_000051,44,Female,17130.21503474158,51.45404279260454,13,50.54064916685002,657.0284391690502,14.931807529643008,39.484491484854324,Clothing,Beauty,Online,54.55460721130435
CUST_000052,34,Male,32857.41504802165,45.67930110808961,8,31.04802069120044,248.3841655296035,44.2050320607967,3.9992189568375642,Clothing,Books,Offline,17.416222645782717
CUST_000053,29,Female,19452.077495491496,19.548453864013776,12,34.10998227334428,409.3197872801313,147.93124600426654,12.555394663413098,Food & Grocery,Home & Garden,Online,63.140535330981066
CUST_000054,49,Male,40271.85757915363,64.09703882386493,14,44.55855661390617,623.8197925946864,18.544782387343503,31.131857272224778,Books,Toys,Online,45.54857707076544
CUST_000055,55,Female,25855.799828993993,48.02137434323005,16,97.9430371998416,1567.0885951974656,14.378951774660177,29.185537744843373,Electronics,Beauty,Offline,52.40829373598987
CUST_000056,53,Female,41994.342001354846,48.04215791426412,11,13.32417537960119,146.5659291756131,221.1325246287032,6.547899056687172,Food & Grocery,Toys,Online,53.656583780946036
CUST_000057,27,Female,62366.92490189279,52.36108313746639,26,268.430355522933,6979.189243596257,44.60515935445288,25.920268466935735,Sports,Beauty,Online,56.56986090836556
CUST_000058,35,Female,80396.30272099204,55.53031324793114,8,82.86314462725409,662.9051570180327,3.872872335354263,60.0,Food & Grocery,Books,Online,92.46238794246182
CUST_000059,44,Female,15000.0,6.518608852061959,14,37.1391962940811,519.9487481171354,19.418547417099692,23.620893987508044,Home & Garden,Home & Garden,Online,81.09568227558518
CUST_000060,54,Female,23930.35350041627,70.9255751592733,19,41.312756661791425,784.9423765740371,45.770695701208076,9.508624340111172,Books,Electronics,Both,20.732336204162998
CUST_000061,32,Female,31208.849189269367,28.838890629601934,10,54.174540275507084,541.7454027550708,4.482292562510765,17.365934085264378,Beauty,Sports,Offline,59.738904884017245
CUST_000062,37,Male,45714.18438731895,46.549195063284316,12,90.46808753258854,1085.6170503910625,70.76689305170484,9.89807190490824,Clothing,Clothing,Offline,18.69618350859497
CUST_000063,23,Male,15911.90337290601,82.14762301663222,18,101.60302848972297,1828.8545128150135,44.35010286986485,18.21108646020452,Beauty,Food & Grocery,Online,76.61775196851885
CUST_000064,22,Male,22224.571866564052,94.48621480675284,12,77.08675031782016,925.0410038138419,74.21501168117126,44.0995969938753,Clothing,Books,Online,72.76511041506302
CUST_000065,52,Female,38761.33861226707,7.487639034340212,15,49.18893885198434,737.8340827797651,25.08946807068417,3.449312160611277,Toys,Electronics,Both,35.60174334497303
CUST_000066,60,Male,37890.06125873304,50.75612069186622,20,89.23111543018227,1784.6223086036455,32.68020078310351,12.783653363445493,Beauty,Beauty,Both,47.350265692102504
CUST_000067,38,Male,43862.244866553076,56.8228296291509,10,17.129623144828244,171.29623144828244,157.97714623890113,24.12141647404554,Clothing,Toys,Offline,67.49476871663181
CUST_000068,55,Male,45335.14613143801,12.31174934521384,13,34.04606013970821,442.5987818162067,14.195408829739497,15.01517584947291,Electronics,Food & Grocery,Online,46.43541277542439
CUST_000069,45,Male,43014.700853329494,70.06478411045413,19,52.40653741908587,995.7242109626316,2.419003069231008,36.51170243865698,Home & Garden,Beauty,Online,38.84807000756369
CUST_000070,30,Female,40007.71775323759,52.90656693535432,15,30.760074529764847,461.4011179464727,241.75589642578694,4.224615032416751,Food & Grocery,Books,Online,50.89654779170269
CUST_000071,45,Female,37341.84723934005,54.85398989237491,12,75.56761601663646,906.8113921996376,1.0,49.8269075379568,Beauty,Clothing,Offline,78.01564174467698
CUST_000072,63,Female,50634.1508123865,27.06117704145163,19,30.862786249644262,586.392938743241,131.4875486788437,60.0,Sports,Beauty,Offline,19.496111884778546
CUST_000073,39,Female,15000.0,60.32216608453371,14,354.40000398839106,4961.600055837474,104.91286039746116,10.706915383864388,Electronics,Sports,Both,33.01841933270502
CUST_000074,63,Female,78603.1255965142,70.95559890974843,10,28.047692235705338,280.47692235705335,40.12243495431418,2.901811781241421,Beauty,Home & Garden,Offline,38.04841268533428
CUST_000075,18,Female,15000.0,53.18244709314834,19,301.56671829695205,5729.767647642089,73.31636895692384,60.0,Sports,Toys,Online,87.28445487881652
CUST_000076,52,Male,21171.666725064533,37.15160247592366,14,18.098260080768718,253.37564113076206,6.661054831648448,10.370485301194886,Electronics,Beauty,Offline,77.03386455734643
CUST_000077,41,Female,32422.879230855313,39.098267048840896,11,447.6838132596563,4924.521945856219,86.55014245381315,16.26226556696861,Home & Garden,Sports,Offline,32.22152476604885
CUST_000078,35,Male,50833.275341857276,55.50989267814914,14,143.62391858260042,2010.7348601564058,91.88181260656641,6.671600520160473,Electronics,Clothing,Online,48.214075966280916
CUST_000079,41,Male,15000.0,51.219934459515734,19,169.57103815157748,3221.849724879972,3.162388508763594,1.3694482920472437,Toys,Clothing,Online,67.47783817803094
CUST_000080,18,Female,35808.40201571605,72.62055297798489,12,30.19720691254125,362.366482950495,41.258720865133334,3.2172342595311814,Sports,Electronics,Offline,66.30583215300982
CUST_000081,36,Male,53970.750409233646,37.99354281189585,10,69.53725328606774,695.3725328606774,177.56170726966235,6.5158719209704365,Electronics,Electronics,Online,52.78091256328198
CUST_000082,45,Male,59710.254871078745,19.540484931479373,15,73.2622447542148,1098.933671313222,181.13054112275023,60.0,Toys,Clothing,Both,50.79975415812584
CUST_000083,62,Male,25625.293518389153,58.98465193301258,13,83.04535422569326,1079.5896049340124,250.0719338140069,38.194707572254046,Home & Garden,Books,Both,89.45200577185858
CUST_000084,32,Male,31243.991245191733,38.06175367503241,19,249.15675124648627,4733.978273683239,64.14292877213293,13.09649961989868,Clothing,Clothing,Online,47.24127059729946
CUST_000085,27,Male,26686.842577086092,69.59204872590917,12,156.4997557802103,1877.9970693625237,9.127261390721454,9.231635605638544,Electronics,Clothing,Offline,18.19098172979119
CUST_000086,32,Male,29841.719398085166,50.188465761440014,12,78.84018994732686,946.0822793679224,31.95256499057701,3.7236329395972696,Sports,Toys,Online,53.31851290251447
CUST_000087,53,Female,21678.726751091992,66.37033010912056,6,200.19270255443075,1201.1562153265845,77.88309856068719,15.924463702553618,Books,Electronics,Offline,56.02216662400633
CUST_000088,44,Female,23280.55912059236,24.642073831730304,15,231.94832723869584,3479.2249085804374,20.030590353288574,57.03562241963142,Sports,Beauty,Offline,47.91189938547326
CUST_000089,32,Male,45124.8540379635,53.58465658074553,20,57.14789047715546,1142.957809543109,99.68931581690244,60.0,Electronics,Books,Online,25.0049447166765
CUST_000090,47,Female,38785.73047237532,32.51841981540209,16,55.82398186530691,893.1837098449106,118.55297346964677,55.712707632977114,Beauty,Electronics,Both,57.625792130160384
CUST_000091,41,Male,46434.279779470875,19.490658673094497,14,507.42869663658644,7104.001752912211,86.52085380810293,1.6316989633482817,Beauty,Clothing,Online,30.576708148246635
CUST_000092,54,Male,40417.057688442925,28.472303048224617,18,74.30080503720502,1337.4144906696904,25.122389809239674,4.12937080994606,Toys,Food & Grocery,Online,50.029708171695695
CUST_000093,29,Male,51646.06576408872,36.38807270560353,18,53.81882514862375,968.7388526752276,81.16524696855619,3.6640890052264954,Home & Garden,Toys,Online,40.521789481456054
CUST_000094,35,Female,56337.01167309414,81.1173631755963,22,79.55064537813004,1750.1141983188609,4.501713432266344,4.229166361133518,Food & Grocery,Sports,Both,70.00385588931005
CUST_000095,34,Male,15201.38300804954,35.72649001268351,19,212.63343458039307,4040.0352570274686,24.49782106433635,3.1869942752450537,Clothing,Books,Both,18.798731821765884
CUST_000096,18,Female,23690.87364740025,18.21149374304442,18,159.9249550505643,2878.6491909101574,87.04389001563936,2.4316999515387066,Home & Garden,Food & Grocery,Offline,26.767907824983304
CUST_000097,44,Female,32348.147087960668,53.28693556241672,15,81.4129181643981,1221.1937724659715,95.0323256441019,10.352229696887978,Food & Grocery,Electronics,Both,51.35778465036904
CUST_000098,43,Female,35906.05550445527,50.729516516941864,12,146.82935178799113,1761.9522214558936,23.032144530770374,4.125847373750875,Sports,Toys,Offline,50.095428132027415
CUST_000099,40,Female,25976.685757484163,37.69867469974505,12,109.97218509791321,1319.6662211749585,193.60371068275379,3.7523938562021493,Beauty,Electronics,Offline,45.33788599752249
CUST_000100,36,Female,57297.47500457787,45.96941335384683,8,80.33674126405447,642.6939301124357,19.152720532437467,17.83970586245712,Electronics,Food & Grocery,Both,56.89512068159834
CUST_000101,18,Male,97731.00963551283,74.40567714991427,8,70.80835684043572,566.4668547234858,64.7303379771677,5.450777266066641,Sports,Toys,Offline,53.70134581175092
CUST_000102,33,Male,39858.10207238609,66.7676441349794,26,101.3350815643873,2634.71212067407,126.69991315912624,1.0,Electronics,Toys,Online,67.8822764777324
CUST_000103,34,Female,37879.69577933119,64.60575517184327,12,64.5265351570798,774.3184218849576,48.09728674526315,28.586980020600787,Books,Food & Grocery,Both,53.109776361972195
CUST_000104,27,Female,55532.74509991512,20.40803038699424,21,95.25047913767084,2000.2600618910876,31.91187065310401,9.559742856041499,Clothing,Books,Online,84.89745131174521
CUST_000105,37,Male,15000.0,99.0,16,86.51967958779473,1384.3148734047156,14.250240093399665,32.060677357926075,Electronics,Home & Garden,Both,28.275633932290717
CUST_000106,46,Male,36836.13126082397,76.28130525685555,21,28.20532409986232,592.3118060971087,13.122265984988351,53.65641351519532,Sports,Books,Both,82.30237135367592
CUST_000107,68,Male,59249.813584173804,62.925714079771794,20,58.942995690886754,1178.859913817735,10.384197793176877,60.0,Books,Food & Grocery,Online,50.5593413952485
CUST_000108,42,Male,26328.913881178272,20.89220564006976,13,73.20623160773332,951.6810109005331,35.11356161830121,4.6968013834004,Food & Grocery,Toys,Online,13.5544807099242
CUST_000109,43,Male,19667.43910647801,73.69325281835269,17,398.52567927713284,6774.936547711258,47.633834744701474,26.799576244301694,Beauty,Food & Grocery,Both,1.7195227470609638
CUST_000110,38,Female,33093.666377702706,37.4717872425168,19,79.20048457758155,1504.8092069740494,109.59862235005075,1.8702744359800874,Food & Grocery,Books,Online,38.64846900489806
CUST_000111,18,Female,,45.14322988410086,21,112.0104807480698,2352.2200957094656,14.70395249229686,14.931197430904266,Food & Grocery,Home & Garden,Both,63.689112634789744
CUST_000112,39,Female,23055.828021394635,7.980518098517926,12,503.23543197120586,6038.8251836544705,84.44069413972976,13.35400574742468,Toys,Beauty,Online,68.20163630566306
CUST_000113,40,Female,103578.04215427322,18.962922851487267,11,25.447459888382948,279.92205877221244,71.07188687668956,5.450599581550774,Electronics,Toys,Online,32.05026091602437
CUST_000114,76,Female,28585.412364408883,60.96366247067837,22,26.37662881510201,580.2858339322443,60.39244809952586,35.79985402912402,Home & Garden,Sports,Offline,37.37475000331168
CUST_000115,37,Male,20397.555093390652,75.15586688176225,8,48.295555492180284,386.3644439374423,24.871564873952543,58.686081018577525,Beauty,Food & Grocery,Online,74.0210792841615
CUST_000116,44,Male,34654.7243591287,67.12261049487589,8,68.96122920931795,551.6898336745436,22.96295591303084,7.164716122871827,Toys,Food & Grocery,Online,18.290787085366205
CUST_000117,39,Female,57178.333397452785,66.27047491857371,13,74.76197011118923,971.90561144546,85.36221512416327,6.882206927733977,Sports,Beauty,Offline,34.316042612883614
CUST_000118,22,Female,36633.08689350523,48.380838576007335,28,59.81766934126659,1674.8947415554644,19.256485960717146,5.225156207051539,Sports,Books,Online,63.2046177280005
CUST_000119,57,Male,46295.35726636809,39.8323246158447,13,33.55099081643826,436.1628806136973,24.00346399027343,27.872025621434616,Home & Garden,Electronics,Online,34.731710193526695
CUST_000120,51,Other,23487.994631094312,57.22237858913484,11,196.21099048171564,2158.320895298872,201.4740999198995,1.3933493637212042,Books,Sports,Offline,56.62707377781749
CUST_000121,51,Male,76408.11778204348,70.53520807750684,14,62.60093780470893,876.413129265925,365.0,1.5815593859999093,Food & Grocery,Food & Grocery,Offline,44.22725877168684
CUST_000122,26,Male,48091.24937940165,50.121556373339786,16,232.16959148639097,3714.7134637822555,1.0,4.590175743769755,Food & Grocery,Books,Offline,38.1825612450423
CUST_000123,61,Male,61319.35316651288,80.25630049783513,19,39.8998107926659,758.0964050606522,69.64791318691415,18.939500437562877,Books,Books,Online,30.61290171687408
CUST_000124,18,Male,43589.88104327667,44.623268404599806,14,431.70905380119655,6043.926753216751,46.00768817052487,6.990432814687898,Books,Food & Grocery,Both,39.11872213630487
CUST_000125,48,Female,54854.63793695503,25.493026617598723,14,23.74524200251284,332.43338803517975,36.990102604621256,60.0,Sports,Food & Grocery,Online,95.78634535293659
CUST_000126,72,Female,23469.892773238913,49.74094394897498,18,88.97956444622403,1601.6321600320325,19.349342596541888,12.068302080031593,Beauty,Clothing,Online,37.30898749939897
CUST_000127,25,Male,28404.270758251772,52.64930695648921,12,40.49999058294362,485.99988699532344,42.45316951593515,15.243350589650987,Electronics,Clothing,Online,54.112257313772034
CUST_000128,31,Female,71199.4446690756,47.949248318089765,10,92.61496532439813,926.1496532439812,36.59184508474418,1.6223563700357122,Beauty,Toys,Offline,58.68077171402303
CUST_000129,41,Female,79211.04091999689,82.01638902205653,15,41.11571743885888,616.7357615828832,30.78079360437535,29.341091945569218,Beauty,Sports,Online,100.0
CUST_000130,32,Female,20464.914276673186,70.13254951810097,19,16.1791013399667,307.4029254593673,113.75393332054956,37.29441050351372,Electronics,Beauty,Online,80.97465206368497
CUST_000131,18,Female,41145.425519350465,14.226475284457258,9,48.20427165870233,433.838444928321,18.935703786657378,9.76344817454364,Clothing,Books,Offline,16.2557027107202
CUST_000132,41,Male,29276.13915022049,88.35917535495715,14,322.7524688337828,4518.53456367296,54.60004221187291,31.065017208783722,Food & Grocery,Books,Offline,61.842036732066674
CUST_000133,24,Female,25629.114395241453,1.0,22,40.44656770587906,889.8244895293394,119.80095093419929,6.201221961153918,Beauty,Electronics,Offline,65.72033691591753
CUST_000134,47,Male,41873.97736428342,99.0,15,135.20010340071872,2028.0015510107808,231.79837608299533,38.39496000824121,Books,Sports,Offline,75.08407980133477
CUST_000135,26,Female,64246.43187415319,42.817362161078094,14,90.4282366546597,1265.9953131652358,55.39162442599946,18.753329821711873,Toys,Home & Garden,Both,20.17049795290088
CUST_000136,63,Male,45516.54825104104,45.260806583712494,14,62.56829199113436,875.956087875881,44.04269065829328,12.149037610905097,Books,Food & Grocery,Online,48.8095526712505
CUST_000137,28,Female,30953.574836350897,48.499594025659,13,461.5939146756269,6000.720890783149,110.14831156264356,30.56970560529328,Sports,Sports,Both,42.69714662512478
CUST_000138,35,Female,46977.80757699335,59.630135821004515,16,69.99196203331357,1119.8713925330171,12.528305911849275,22.87953718527487,Electronics,Food & Grocery,Both,58.4636811523641
CUST_000139,52,Male,30333.618964831203,49.99341996832892,18,103.08460426113925,1855.5228767005065,59.65768707526091,18.243439468421034,Clothing,Sports,Offline,41.85371149678799
CUST_000140,21,Male,44625.34054731934,46.66512027906832,20,96.40231836831268,1928.0463673662534,3.979798277327678,5.6883006093881425,Home & Garden,Beauty,Online,43.02825662143364
CUST_000141,43,Female,73001.32350910328,82.72295773390464,16,317.34874649998284,5077.579943999725,64.73184218291966,45.44344977470057,Electronics,Home & Garden,Both,21.829563104968997
CUST_000142,59,Female,15000.0,64.13990199377125,11,27.143218440567168,298.57540284623883,95.32203340796704,13.569077477794073,Electronics,Food & Grocery,Online,64.96740340266086
CUST_000143,18,Male,54101.98466436045,26.029903640730968,10,542.0383530170088,5420.383530170088,3.905027471470564,14.153504602380046,Sports,Beauty,Offline,46.95494414459571
CUST_000144,42,Female,16822.49973340195,68.5168478583931,10,303.55351300679513,3035.5351300679513,113.19873471542522,5.392194776287677,Beauty,Clothing,Offline,44.18112989643393
CUST_000145,43,Male,,63.10267507958348,14,123.73390181235426,1732.2746253729597,7.899464775656314,60.0,Food & Grocery,Food & Grocery,Online,43.8879780400276
CUST_000146,51,Male,26409.714503432006,36.368156860469526,9,147.6029218368675,1328.4262965318076,11.602976962060215,19.409909261282415,Books,Clothing,Both,41.80275294412997
CUST_000147,21,Male,19755.047577036552,69.80346065905404,10,75.00435803509282,750.0435803509282,108.62114806357854,14.91382651841241,Sports,Electronics,Offline,68.08264663902929
CUST_000148,20,Male,51412.397226807974,46.060684969424,21,101.50097707494112,2131.5205185737636,7.991455025951632,60.0,Home & Garden,Clothing,Offline,60.16526734161387
CUST_000149,47,Female,,44.45816319687248,25,125.96364006244842,3149.0910015612103,67.22483214388411,10.936447903607462,Beauty,Books,Online,9.714170851141148
CUST_000150,44,Female,22035.422442390714,43.77717206417664,14,43.515339290846484,609.2147500718507,20.957645322251246,1.0,Food & Grocery,Books,Online,20.002965427348258
CUST_000151,43,Male,19409.154620766105,1.0,14,303.54222013770135,4249.591081927819,17.13027162051393,6.2530230357184955,Sports,Sports,Online,12.88082480263951
CUST_000152,45,Female,33065.94752903032,36.83251667663497,12,107.69433522379782,1292.332022685574,63.0158230080636,32.936815882588235,Electronics,Food & Grocery,Online,1.2394963798371919
CUST_000153,29,Male,19889.684806987814,67.82933105314004,25,100.81489026298003,2520.3722565745006,6.7741096047208735,4.074816758728517,Sports,Food & Grocery,Offline,72.6595906794114
CUST_000154,43,Female,21359.748390594134,49.43971892740593,15,44.99925040350604,674.9887560525906,51.286682652206835,4.066213652056049,Food & Grocery,Sports,Online,63.93114189368248
CUST_000155,44,Male,38476.786685960855,17.87033925360626,14,229.47497236050836,3212.649613047117,155.03531365209193,14.600289841970538,Clothing,Beauty,Online,80.92259177653719
CUST_000156,29,Female,22405.55465725313,74.11578137980094,18,86.76870059117695,1561.8366106411852,114.39318806998683,14.470667052951939,Beauty,Food & Grocery,Both,43.161564131713135
CUST_000157,67,Female,44948.36407962181,42.53499601141511,16,59.13726103955378,946.1961766328604,114.27499958180253,14.783239393289092,Clothing,Home & Garden,Online,68.7131848702613
CUST_000158,47,Male,76501.97205214182,19.460612733461925,13,37.757392734267874,490.8461055454824,21.651610296252823,5.943359009076763,Home & Garden,Food & Grocery,Online,60.49081677499192
CUST_000159,22,Female,33715.81494796049,99.0,18,79.10506675624944,1423.89120161249,72.4954633498902,4.4283374961190125,Beauty,Toys,Online,10.759099996051361
CUST_000160,49,Male,38757.34367396509,23.670685137806107,16,35.312345632208796,564.9975301153407,90.87716571544537,35.17281585940769,Toys,Food & Grocery,Offline,72.41348648617439
CUST_000161,25,Male,99613.0407690161,71.98728778214276,13,118.70781171648063,1543.2015523142481,139.0037747522359,22.22618353830044,Toys,Electronics,Offline,40.46529871271088
CUST_000162,51,Male,20054.31138543686,30.767147478634886,13,167.2518128555313,2174.273567121907,18.402344314534485,9.296757975613765,Beauty,Food & Grocery,Online,58.63248796249625
CUST_000163,57,Male,65881.80601287883,53.39567086434555,8,65.73153120266304,525.8522496213043,85.84246331890978,5.268250888247659,Sports,Food & Grocery,Online,40.23395157379388
CUST_000164,27,Male,62033.43537787894,27.44547591579561,10,108.73192105044727,1087.3192105044727,15.859361324567208,50.41741958607288,Electronics,Home & Garden,Both,19.34039816576699
CUST_000165,54,Male,55667.88393496558,19.017395468158533,13,238.91403016930258,3105.8823922009333,1.6910817272047705,3.523588282779368,Books,Clothing,Online,56.46499042644915
CUST_000166,46,Male,69277.39388298488,63.05506361678523,20,78.39270208337433,1567.8540416674866,39.447649214952044,21.04200539112253,Home & Garden,Books,Offline,82.16975338476871
